latitude,longitude,noise_pred_dB
20.993563699999996,105.83666629999989,62.15179344142107
20.993563699999996,105.83696629999989,62.15179344142107
20.993563699999996,105.83726629999988,60.992614950680704
20.993563699999996,105.83756629999988,59.622078443252974
20.993563699999996,105.83786629999987,59.47302341590989
20.993563699999996,105.83816629999987,60.608982428284776
20.993563699999996,105.83846629999987,58.740039995491905
20.993563699999996,105.83876629999986,63.337100088168604
20.993563699999996,105.83906629999986,58.676583685478526
20.993563699999996,105.83936629999985,61.60767056106929
20.993563699999996,105.83966629999985,60.26651262533208
20.993563699999996,105.83996629999984,67.86819830069749
20.993563699999996,105.84026629999984,68.48667658274701
20.993563699999996,105.84056629999984,62.653096211294915
20.993563699999996,105.84086629999983,65.04428513616523
20.993563699999996,105.84116629999983,60.41823526243848
20.993563699999996,105.84146629999982,63.01873977351843
20.993563699999996,105.84176629999982,61.7307113630004
20.993563699999996,105.84206629999981,55.12441382199955
20.993563699999996,105.84236629999981,62.05821071723471
20.993563699999996,105.8426662999998,58.601171283578445
20.993563699999996,105.8429662999998,60.041868176698436
20.993563699999996,105.8432662999998,68.38511936472095
20.993563699999996,105.8435662999998,62.08383912345916
20.993563699999996,105.84386629999979,63.65229522102919
20.993563699999996,105.84416629999978,60.79579431707968
20.993563699999996,105.84446629999978,57.45574199311766
20.993563699999996,105.84476629999978,59.51741108875493
20.993563699999996,105.84506629999977,60.23254541778747
20.993563699999996,105.84536629999977,62.43003727293881
20.993563699999996,105.84566629999976,59.494352177922124
20.993563699999996,105.84596629999976,59.494352177922124
20.993563699999996,105.84626629999975,59.622078443252974
20.993563699999996,105.84656629999975,60.79709013396707
20.993563699999996,105.84686629999975,60.992614950680704
20.993563699999996,105.84716629999974,62.15179344142107
20.993563699999996,105.84746629999974,62.15179344142107
20.993563699999996,105.84776629999973,62.15179344142107
20.993563699999996,105.84806629999973,59.54014312819645
20.993563699999996,105.84836629999973,59.95283657774992
20.993563699999996,105.84866629999972,59.77474217599084
20.993563699999996,105.84896629999972,62.15179344142107
20.993563699999996,105.84926629999971,59.854956804234256
20.993563699999996,105.84956629999971,64.461443241763
20.993563699999996,105.8498662999997,60.76715820909088
20.993563699999996,105.8501662999997,62.15179344142107
20.993563699999996,105.8504662999997,62.15179344142107
20.993563699999996,105.85076629999969,62.15179344142107
20.993563699999996,105.85106629999969,62.15179344142107
20.993563699999996,105.85136629999968,62.15179344142107
20.993563699999996,105.85166629999968,62.15179344142107
20.993563699999996,105.85196629999967,62.15179344142107
20.993563699999996,105.85226629999967,62.15179344142107
20.993563699999996,105.85256629999967,62.15179344142107
20.993563699999996,105.85286629999966,62.15179344142107
20.993563699999996,105.85316629999966,62.15179344142107
20.993563699999996,105.85346629999965,62.15179344142107
20.993563699999996,105.85376629999965,62.15179344142107
20.993563699999996,105.85406629999964,62.15179344142107
20.993563699999996,105.85436629999964,62.15179344142107
20.993563699999996,105.85466629999964,62.15179344142107
20.993563699999996,105.85496629999963,62.15179344142107
20.993563699999996,105.85526629999963,62.15179344142107
20.993563699999996,105.85556629999962,62.15179344142107
20.993563699999996,105.85586629999962,62.15179344142107
20.993563699999996,105.85616629999961,62.15179344142107
20.993563699999996,105.85646629999961,59.54014312819645
20.993563699999996,105.8567662999996,59.16875547372661
20.993563699999996,105.8570662999996,63.92064257163545
20.993563699999996,105.8573662999996,63.23811866969141
20.993563699999996,105.8576662999996,62.90916355921994
20.993863699999995,105.8291663,61.17811208723926
20.993863699999995,105.82946629999999,62.59991471009001
20.993863699999995,105.82976629999999,62.15179344142107
20.993863699999995,105.83006629999998,62.15179344142107
20.993863699999995,105.83036629999998,62.15179344142107
20.993863699999995,105.83066629999998,62.15179344142107
20.993863699999995,105.83096629999997,62.15179344142107
20.993863699999995,105.83126629999997,62.15179344142107
20.993863699999995,105.83156629999996,62.15179344142107
20.993863699999995,105.83186629999996,62.15179344142107
20.993863699999995,105.83216629999995,62.15179344142107
20.993863699999995,105.83246629999995,62.15179344142107
20.993863699999995,105.83276629999995,62.15179344142107
20.993863699999995,105.83306629999994,62.15179344142107
20.993863699999995,105.83336629999994,62.15179344142107
20.993863699999995,105.83366629999993,62.15179344142107
20.993863699999995,105.83396629999993,62.15179344142107
20.993863699999995,105.83426629999992,62.15179344142107
20.993863699999995,105.83456629999992,62.15179344142107
20.993863699999995,105.83486629999992,62.15179344142107
