x,y,noise_dB,site,hour
105.8684581,20.9872364,60.82,Vinh Tuy area,17
105.8688429,20.9872344,61.48,Vinh Tuy area,17
105.8692277,20.9872325,62.39,Vinh Tuy area,17
105.8696125,20.9872305,63.93,Vinh Tuy area,17
105.8699973,20.9872285,68.79,Vinh Tuy area,17
105.8703821,20.9872266,66.04,Vinh Tuy area,17
105.8707669,20.9872246,63.4,Vinh Tuy area,17
105.8711517,20.9872226,62.4,Vinh Tuy area,17
105.8715365,20.9872207,62.75,Vinh Tuy area,17
105.8719213,20.9872187,62.55,Vinh Tuy area,17
105.8723061,20.9872167,58.23,Vinh Tuy area,17
105.8726909,20.9872147,63.79,Vinh Tuy area,17
105.8730757,20.9872128,60.02,Vinh Tuy area,17
105.8734605,20.9872108,59.45,Vinh Tuy area,17
105.8738453,20.9872088,59.61,Vinh Tuy area,17
105.8619185,20.987631,58.11,Vinh Tuy area,17
105.8623033,20.9876291,62.86,Vinh Tuy area,17
105.8626881,20.9876271,57.22,Vinh Tuy area,17
105.8630729,20.9876252,61.27,Vinh Tuy area,17
105.8634577,20.9876232,67.74,Vinh Tuy area,17
105.8638425,20.9876213,68.85,Vinh Tuy area,17
105.8642273,20.9876193,65.98,Vinh Tuy area,17
105.8646121,20.9876173,67.15,Vinh Tuy area,17
105.8649969,20.9876154,66.15,Vinh Tuy area,17
105.8653817,20.9876134,59.23,Vinh Tuy area,17
105.8657665,20.9876115,59.23,Vinh Tuy area,17
105.8661513,20.9876095,56.63,Vinh Tuy area,17
105.8665362,20.9876076,58.78,Vinh Tuy area,17
105.866921,20.9876056,56.9,Vinh Tuy area,17
105.8673058,20.9876037,55.86,Vinh Tuy area,17
105.8676906,20.9876017,61.16,Vinh Tuy area,17
105.8680754,20.9875997,59.48,Vinh Tuy area,17
105.8684602,20.9875978,60.11,Vinh Tuy area,17
105.868845,20.9875958,61.98,Vinh Tuy area,17
105.8692298,20.9875938,63.8,Vinh Tuy area,17
105.8696146,20.9875919,62.88,Vinh Tuy area,17
105.8699994,20.9875899,62.42,Vinh Tuy area,17
105.8703842,20.9875879,69.63,Vinh Tuy area,17
105.870769,20.987586,66.02,Vinh Tuy area,17
105.8711538,20.987584,63.95,Vinh Tuy area,17
105.8715386,20.987582,62.01,Vinh Tuy area,17
105.8719234,20.9875801,62.38,Vinh Tuy area,17
105.8723082,20.9875781,59.55,Vinh Tuy area,17
105.872693,20.9875761,59.58,Vinh Tuy area,17
105.8730778,20.9875742,61.73,Vinh Tuy area,17
105.8734626,20.9875722,60.68,Vinh Tuy area,17
105.8738474,20.9875702,68.99,Vinh Tuy area,17
105.8619206,20.9879924,58.51,Vinh Tuy area,17
105.8623054,20.9879904,59.24,Vinh Tuy area,17
105.8626902,20.9879885,59.84,Vinh Tuy area,17
105.863075,20.9879865,64.38,Vinh Tuy area,17
105.8634598,20.9879846,58.17,Vinh Tuy area,17
105.8638446,20.9879826,64.44,Vinh Tuy area,17
105.8642294,20.9879807,72.47,Vinh Tuy area,17
105.8646142,20.9879787,66.52,Vinh Tuy area,17
105.864999,20.9879768,63.72,Vinh Tuy area,17
105.8653838,20.9879748,58.36,Vinh Tuy area,17
105.8657686,20.9879729,57.27,Vinh Tuy area,17
105.8661534,20.9879709,58.1,Vinh Tuy area,17
105.8665382,20.987969,58.29,Vinh Tuy area,17
105.866923,20.987967,61.32,Vinh Tuy area,17
105.8673078,20.987965,57.35,Vinh Tuy area,17
105.8676926,20.9879631,58.04,Vinh Tuy area,17
105.8680774,20.9879611,58.53,Vinh Tuy area,17
105.8684623,20.9879592,61.16,Vinh Tuy area,17
105.8688471,20.9879572,60.97,Vinh Tuy area,17
105.8692319,20.9879552,60.78,Vinh Tuy area,17
105.8696167,20.9879533,60.7,Vinh Tuy area,17
105.8700015,20.9879513,61.06,Vinh Tuy area,17
105.8703863,20.9879493,60.47,Vinh Tuy area,17
105.8707711,20.9879474,68.7,Vinh Tuy area,17
105.8711559,20.9879454,64.11,Vinh Tuy area,17
105.8715407,20.9879434,63.58,Vinh Tuy area,17
105.8719255,20.9879415,63.34,Vinh Tuy area,17
105.8723103,20.9879395,62.87,Vinh Tuy area,17
105.8726951,20.9879375,61.54,Vinh Tuy area,17
105.8730799,20.9879355,64.87,Vinh Tuy area,17
105.8734647,20.9879336,68.74,Vinh Tuy area,17
105.8738495,20.9879316,68.83,Vinh Tuy area,17
105.8619227,20.9883538,59.81,Vinh Tuy area,17
105.8623075,20.9883518,60.45,Vinh Tuy area,17
105.8626923,20.9883499,60.68,Vinh Tuy area,17
105.8630771,20.9883479,68.2,Vinh Tuy area,17
105.8634619,20.988346,65.64,Vinh Tuy area,17
105.8638467,20.988344,56.32,Vinh Tuy area,17
105.8642315,20.9883421,63.44,Vinh Tuy area,17
105.8646163,20.9883401,61.95,Vinh Tuy area,17
105.8650011,20.9883382,60.53,Vinh Tuy area,17
105.8653859,20.9883362,56.19,Vinh Tuy area,17
105.8657707,20.9883343,57.59,Vinh Tuy area,17
105.8661555,20.9883323,60.53,Vinh Tuy area,17
105.8665403,20.9883303,74.34,Vinh Tuy area,17
105.8669251,20.9883284,60.76,Vinh Tuy area,17
105.8673099,20.9883264,58.22,Vinh Tuy area,17
105.8676947,20.9883245,60.8,Vinh Tuy area,17
105.8680795,20.9883225,61.85,Vinh Tuy area,17
105.8684643,20.9883205,60.91,Vinh Tuy area,17
105.8688491,20.9883186,61.7,Vinh Tuy area,17
105.869234,20.9883166,61.7,Vinh Tuy area,17
105.8696188,20.9883146,64.9,Vinh Tuy area,17
105.8700036,20.9883127,61.88,Vinh Tuy area,17
105.8703884,20.9883107,60.57,Vinh Tuy area,17
105.8707732,20.9883087,61.83,Vinh Tuy area,17
105.871158,20.9883068,68.84,Vinh Tuy area,17
105.8715428,20.9883048,66.25,Vinh Tuy area,17
105.8719276,20.9883028,62.7,Vinh Tuy area,17
105.8723124,20.9883009,63.62,Vinh Tuy area,17
105.8726972,20.9882989,68.54,Vinh Tuy area,17
105.873082,20.9882969,69.35,Vinh Tuy area,17
105.8734668,20.988295,63.66,Vinh Tuy area,17
105.8738516,20.988293,68.43,Vinh Tuy area,17
105.8619247,20.9887152,56.48,Vinh Tuy area,17
105.8623095,20.9887132,58.45,Vinh Tuy area,17
105.8626943,20.9887113,59.14,Vinh Tuy area,17
105.8630792,20.9887093,63.9,Vinh Tuy area,17
105.863464,20.9887074,65.2,Vinh Tuy area,17
105.8638488,20.9887054,66.97,Vinh Tuy area,17
105.8642336,20.9887035,76.74,Vinh Tuy area,17
105.8646184,20.9887015,71.17,Vinh Tuy area,17
105.8650032,20.9886995,63.97,Vinh Tuy area,17
105.865388,20.9886976,71.89,Vinh Tuy area,17
105.8657728,20.9886956,55.78,Vinh Tuy area,17
105.8661576,20.9886937,75.29,Vinh Tuy area,17
105.8665424,20.9886917,57.02,Vinh Tuy area,17
105.8669272,20.9886898,58.77,Vinh Tuy area,17
105.867312,20.9886878,61.29,Vinh Tuy area,17
105.8676968,20.9886858,60.24,Vinh Tuy area,17
105.8680816,20.9886839,66.52,Vinh Tuy area,17
105.8684664,20.9886819,61.24,Vinh Tuy area,17
105.8688512,20.98868,61.65,Vinh Tuy area,17
105.869236,20.988678,63.77,Vinh Tuy area,17
105.8696208,20.988676,61.87,Vinh Tuy area,17
105.8700057,20.9886741,60.7,Vinh Tuy area,17
105.8703905,20.9886721,63.17,Vinh Tuy area,17
105.8707753,20.9886701,63.62,Vinh Tuy area,17
105.8711601,20.9886682,67.85,Vinh Tuy area,17
105.8715449,20.9886662,72.69,Vinh Tuy area,17
105.8719297,20.9886642,63.75,Vinh Tuy area,17
105.8723145,20.9886623,62.87,Vinh Tuy area,17
105.8726993,20.9886603,62.42,Vinh Tuy area,17
105.8730841,20.9886583,61.16,Vinh Tuy area,17
105.8734689,20.9886563,60.52,Vinh Tuy area,17
105.8738537,20.9886544,69.12,Vinh Tuy area,17
105.8619268,20.9890765,62.88,Vinh Tuy area,17
105.8623116,20.9890746,59.14,Vinh Tuy area,17
105.8626964,20.9890726,62.64,Vinh Tuy area,17
105.8630812,20.9890707,63.98,Vinh Tuy area,17
105.863466,20.9890687,65.15,Vinh Tuy area,17
105.8638508,20.9890668,60.4,Vinh Tuy area,17
105.8642356,20.9890648,59.54,Vinh Tuy area,17
105.8646205,20.9890629,62.37,Vinh Tuy area,17
105.8650053,20.9890609,62.37,Vinh Tuy area,17
105.8653901,20.989059,61.25,Vinh Tuy area,17
105.8657749,20.989057,72.31,Vinh Tuy area,17
105.8661597,20.9890551,63.82,Vinh Tuy area,17
105.8665445,20.9890531,63.76,Vinh Tuy area,17
105.8669293,20.9890511,64.81,Vinh Tuy area,17
105.8673141,20.9890492,63.89,Vinh Tuy area,17
105.8676989,20.9890472,67.23,Vinh Tuy area,17
105.8680837,20.9890453,66.0,Vinh Tuy area,17
105.8684685,20.9890433,65.99,Vinh Tuy area,17
105.8688533,20.9890413,61.34,Vinh Tuy area,17
105.8692381,20.9890394,65.22,Vinh Tuy area,17
105.8696229,20.9890374,61.74,Vinh Tuy area,17
105.8700077,20.9890355,61.7,Vinh Tuy area,17
105.8703926,20.9890335,65.16,Vinh Tuy area,17
105.8707774,20.9890315,65.33,Vinh Tuy area,17
105.8711622,20.9890296,66.12,Vinh Tuy area,17
105.871547,20.9890276,69.3,Vinh Tuy area,17
105.8719318,20.9890256,66.76,Vinh Tuy area,17
105.8723166,20.9890236,63.63,Vinh Tuy area,17
105.8727014,20.9890217,63.61,Vinh Tuy area,17
105.8730862,20.9890197,62.42,Vinh Tuy area,17
105.873471,20.9890177,66.45,Vinh Tuy area,17
105.8738558,20.9890158,69.57,Vinh Tuy area,17
105.8619289,20.9894379,66.22,Vinh Tuy area,17
105.8623137,20.989436,65.07,Vinh Tuy area,17
105.8626985,20.989434,68.24,Vinh Tuy area,17
105.8630833,20.9894321,64.17,Vinh Tuy area,17
105.8634681,20.9894301,61.83,Vinh Tuy area,17
105.8638529,20.9894282,58.49,Vinh Tuy area,17
105.8642377,20.9894262,62.54,Vinh Tuy area,17
105.8646225,20.9894243,57.23,Vinh Tuy area,17
105.8650073,20.9894223,61.86,Vinh Tuy area,17
105.8653922,20.9894204,66.59,Vinh Tuy area,17
105.865777,20.9894184,70.77,Vinh Tuy area,17
105.8661618,20.9894164,57.26,Vinh Tuy area,17
105.8665466,20.9894145,65.37,Vinh Tuy area,17
105.8669314,20.9894125,68.3,Vinh Tuy area,17
105.8673162,20.9894106,61.46,Vinh Tuy area,17
105.867701,20.9894086,66.0,Vinh Tuy area,17
105.8680858,20.9894067,71.04,Vinh Tuy area,17
105.8684706,20.9894047,70.74,Vinh Tuy area,17
105.8688554,20.9894027,64.99,Vinh Tuy area,17
105.8692402,20.9894008,63.78,Vinh Tuy area,17
105.869625,20.9893988,61.99,Vinh Tuy area,17
105.8700098,20.9893968,63.8,Vinh Tuy area,17
105.8703946,20.9893949,63.77,Vinh Tuy area,17
105.8707795,20.9893929,61.67,Vinh Tuy area,17
105.8711643,20.9893909,65.17,Vinh Tuy area,17
105.8715491,20.989389,65.98,Vinh Tuy area,17
105.8719339,20.989387,71.82,Vinh Tuy area,17
105.8723187,20.989385,65.57,Vinh Tuy area,17
105.8727035,20.9893831,69.75,Vinh Tuy area,17
105.8730883,20.9893811,71.81,Vinh Tuy area,17
105.8734731,20.9893791,65.75,Vinh Tuy area,17
105.8738579,20.9893771,62.45,Vinh Tuy area,17
105.861931,20.9897993,62.08,Vinh Tuy area,17
105.8623158,20.9897974,56.06,Vinh Tuy area,17
105.8627006,20.9897954,64.7,Vinh Tuy area,17
105.8630854,20.9897935,67.52,Vinh Tuy area,17
105.8634702,20.9897915,58.71,Vinh Tuy area,17
105.863855,20.9897896,57.73,Vinh Tuy area,17
105.8642398,20.9897876,58.12,Vinh Tuy area,17
105.8646246,20.9897857,57.95,Vinh Tuy area,17
105.8650094,20.9897837,65.38,Vinh Tuy area,17
105.8653942,20.9897817,63.82,Vinh Tuy area,17
105.865779,20.9897798,68.71,Vinh Tuy area,17
105.8661639,20.9897778,58.89,Vinh Tuy area,17
105.8665487,20.9897759,63.43,Vinh Tuy area,17
105.8669335,20.9897739,66.45,Vinh Tuy area,17
105.8673183,20.989772,60.11,Vinh Tuy area,17
105.8677031,20.98977,61.16,Vinh Tuy area,17
105.8680879,20.989768,70.13,Vinh Tuy area,17
105.8684727,20.9897661,70.66,Vinh Tuy area,17
105.8688575,20.9897641,61.81,Vinh Tuy area,17
105.8692423,20.9897622,62.21,Vinh Tuy area,17
105.8696271,20.9897602,61.16,Vinh Tuy area,17
105.8700119,20.9897582,60.33,Vinh Tuy area,17
105.8703967,20.9897563,63.77,Vinh Tuy area,17
105.8707815,20.9897543,63.8,Vinh Tuy area,17
105.8711664,20.9897523,64.75,Vinh Tuy area,17
105.8715512,20.9897504,64.8,Vinh Tuy area,17
105.871936,20.9897484,66.67,Vinh Tuy area,17
105.8723208,20.9897464,71.58,Vinh Tuy area,17
105.8727056,20.9897444,63.97,Vinh Tuy area,17
105.8730904,20.9897425,63.7,Vinh Tuy area,17
105.8734752,20.9897405,63.43,Vinh Tuy area,17
105.87386,20.9897385,61.7,Vinh Tuy area,17
105.861933,20.9901607,60.6,Vinh Tuy area,17
105.8623178,20.9901587,58.32,Vinh Tuy area,17
105.8627026,20.9901568,67.15,Vinh Tuy area,17
105.8630875,20.9901548,69.18,Vinh Tuy area,17
105.8634723,20.9901529,59.85,Vinh Tuy area,17
105.8638571,20.9901509,58.54,Vinh Tuy area,17
105.8642419,20.990149,57.92,Vinh Tuy area,17
105.8646267,20.990147,67.41,Vinh Tuy area,17
105.8650115,20.9901451,62.81,Vinh Tuy area,17
105.8653963,20.9901431,66.76,Vinh Tuy area,17
105.8657811,20.9901412,62.01,Vinh Tuy area,17
105.8661659,20.9901392,68.24,Vinh Tuy area,17
105.8665507,20.9901373,65.39,Vinh Tuy area,17
105.8669356,20.9901353,68.73,Vinh Tuy area,17
105.8673204,20.9901333,65.64,Vinh Tuy area,17
105.8677052,20.9901314,63.93,Vinh Tuy area,17
105.86809,20.9901294,69.28,Vinh Tuy area,17
105.8684748,20.9901275,65.9,Vinh Tuy area,17
105.8688596,20.9901255,67.6,Vinh Tuy area,17
105.8692444,20.9901235,63.69,Vinh Tuy area,17
105.8696292,20.9901216,61.42,Vinh Tuy area,17
105.870014,20.9901196,60.63,Vinh Tuy area,17
105.8703988,20.9901176,60.73,Vinh Tuy area,17
105.8707836,20.9901157,62.85,Vinh Tuy area,17
105.8711685,20.9901137,64.6,Vinh Tuy area,17
105.8715533,20.9901117,64.53,Vinh Tuy area,17
105.8719381,20.9901098,63.27,Vinh Tuy area,17
105.8723229,20.9901078,71.38,Vinh Tuy area,17
105.8727077,20.9901058,70.85,Vinh Tuy area,17
105.8730925,20.9901039,63.02,Vinh Tuy area,17
105.8734773,20.9901019,62.18,Vinh Tuy area,17
105.8738621,20.9900999,62.75,Vinh Tuy area,17
105.8619351,20.9905221,61.62,Vinh Tuy area,17
105.8623199,20.9905201,58.41,Vinh Tuy area,17
105.8627047,20.9905182,65.83,Vinh Tuy area,17
105.8630895,20.9905162,68.66,Vinh Tuy area,17
105.8634743,20.9905143,69.86,Vinh Tuy area,17
105.8638592,20.9905123,60.33,Vinh Tuy area,17
105.864244,20.9905104,64.05,Vinh Tuy area,17
105.8646288,20.9905084,67.0,Vinh Tuy area,17
105.8650136,20.9905065,62.57,Vinh Tuy area,17
105.8653984,20.9905045,62.01,Vinh Tuy area,17
105.8657832,20.9905026,66.24,Vinh Tuy area,17
105.866168,20.9905006,67.44,Vinh Tuy area,17
105.8665528,20.9904986,70.29,Vinh Tuy area,17
105.8669376,20.9904967,66.49,Vinh Tuy area,17
105.8673224,20.9904947,60.39,Vinh Tuy area,17
105.8677073,20.9904928,72.82,Vinh Tuy area,17
105.8680921,20.9904908,58.45,Vinh Tuy area,17
105.8684769,20.9904888,61.54,Vinh Tuy area,17
105.8688617,20.9904869,65.69,Vinh Tuy area,17
105.8692465,20.9904849,67.66,Vinh Tuy area,17
105.8696313,20.990483,60.73,Vinh Tuy area,17
105.8700161,20.990481,60.5,Vinh Tuy area,17
105.8704009,20.990479,60.96,Vinh Tuy area,17
105.8707857,20.9904771,62.87,Vinh Tuy area,17
105.8711705,20.9904751,64.82,Vinh Tuy area,17
105.8715554,20.9904731,64.96,Vinh Tuy area,17
105.8719402,20.9904711,65.96,Vinh Tuy area,17
105.872325,20.9904692,70.88,Vinh Tuy area,17
105.8727098,20.9904672,70.48,Vinh Tuy area,17
105.8730946,20.9904652,62.28,Vinh Tuy area,17
105.8734794,20.9904633,62.8,Vinh Tuy area,17
105.8738642,20.9904613,60.72,Vinh Tuy area,17
105.8619372,20.9908835,65.03,Vinh Tuy area,17
105.862322,20.9908815,65.53,Vinh Tuy area,17
105.8627068,20.9908796,69.36,Vinh Tuy area,17
105.8630916,20.9908776,72.22,Vinh Tuy area,17
105.8634764,20.9908757,72.57,Vinh Tuy area,17
105.8638612,20.9908737,64.18,Vinh Tuy area,17
105.864246,20.9908718,67.65,Vinh Tuy area,17
105.8646309,20.9908698,67.9,Vinh Tuy area,17
105.8650157,20.9908679,66.79,Vinh Tuy area,17
105.8654005,20.9908659,68.98,Vinh Tuy area,17
105.8657853,20.9908639,59.44,Vinh Tuy area,17
105.8661701,20.990862,62.67,Vinh Tuy area,17
105.8665549,20.99086,62.13,Vinh Tuy area,17
105.8669397,20.9908581,58.77,Vinh Tuy area,17
105.8673245,20.9908561,57.76,Vinh Tuy area,17
105.8677093,20.9908542,68.27,Vinh Tuy area,17
105.8680942,20.9908522,59.52,Vinh Tuy area,17
105.868479,20.9908502,62.67,Vinh Tuy area,17
105.8688638,20.9908483,61.25,Vinh Tuy area,17
105.8692486,20.9908463,61.86,Vinh Tuy area,17
105.8696334,20.9908443,61.68,Vinh Tuy area,17
105.8700182,20.9908424,61.5,Vinh Tuy area,17
105.870403,20.9908404,60.04,Vinh Tuy area,17
105.8707878,20.9908384,61.7,Vinh Tuy area,17
105.8711726,20.9908365,65.13,Vinh Tuy area,17
105.8715575,20.9908345,64.53,Vinh Tuy area,17
105.8719423,20.9908325,64.6,Vinh Tuy area,17
105.8723271,20.9908306,65.32,Vinh Tuy area,17
105.8727119,20.9908286,70.74,Vinh Tuy area,17
105.8730967,20.9908266,69.47,Vinh Tuy area,17
105.8734815,20.9908246,63.41,Vinh Tuy area,17
105.8738663,20.9908227,62.67,Vinh Tuy area,17
105.8619393,20.9912449,62.37,Vinh Tuy area,17
105.8623241,20.9912429,62.83,Vinh Tuy area,17
105.8627089,20.991241,68.55,Vinh Tuy area,17
105.8630937,20.991239,67.16,Vinh Tuy area,17
105.8634785,20.9912371,66.03,Vinh Tuy area,17
105.8638633,20.9912351,63.6,Vinh Tuy area,17
105.8642481,20.9912331,60.35,Vinh Tuy area,17
105.8646329,20.9912312,61.85,Vinh Tuy area,17
105.8650177,20.9912292,67.1,Vinh Tuy area,17
105.8654026,20.9912273,67.48,Vinh Tuy area,17
105.8657874,20.9912253,60.39,Vinh Tuy area,17
105.8661722,20.9912234,57.25,Vinh Tuy area,17
105.866557,20.9912214,57.39,Vinh Tuy area,17
105.8669418,20.9912195,57.5,Vinh Tuy area,17
105.8673266,20.9912175,58.74,Vinh Tuy area,17
105.8677114,20.9912155,70.1,Vinh Tuy area,17
105.8680962,20.9912136,58.67,Vinh Tuy area,17
105.8684811,20.9912116,63.36,Vinh Tuy area,17
105.8688659,20.9912097,66.75,Vinh Tuy area,17
105.8692507,20.9912077,66.34,Vinh Tuy area,17
105.8696355,20.9912057,67.15,Vinh Tuy area,17
105.8700203,20.9912038,60.34,Vinh Tuy area,17
105.8704051,20.9912018,59.9,Vinh Tuy area,17
105.8707899,20.9911998,61.62,Vinh Tuy area,17
105.8711747,20.9911979,65.08,Vinh Tuy area,17
105.8715596,20.9911959,63.55,Vinh Tuy area,17
105.8719444,20.9911939,64.85,Vinh Tuy area,17
105.8723292,20.9911919,65.63,Vinh Tuy area,17
105.872714,20.99119,71.38,Vinh Tuy area,17
105.8730988,20.991188,73.89,Vinh Tuy area,17
105.8734836,20.991186,64.2,Vinh Tuy area,17
105.8738684,20.9911841,62.64,Vinh Tuy area,17
105.8619413,20.9916062,61.31,Vinh Tuy area,17
105.8623261,20.9916043,64.52,Vinh Tuy area,17
105.862711,20.9916023,64.34,Vinh Tuy area,17
105.8630958,20.9916004,66.08,Vinh Tuy area,17
105.8634806,20.9915984,67.83,Vinh Tuy area,17
105.8638654,20.9915965,60.79,Vinh Tuy area,17
105.8642502,20.9915945,61.22,Vinh Tuy area,17
105.864635,20.9915926,61.65,Vinh Tuy area,17
105.8650198,20.9915906,61.2,Vinh Tuy area,17
105.8654046,20.9915887,63.63,Vinh Tuy area,17
105.8657895,20.9915867,62.81,Vinh Tuy area,17
105.8661743,20.9915848,65.39,Vinh Tuy area,17
105.8665591,20.9915828,59.43,Vinh Tuy area,17
105.8669439,20.9915808,57.54,Vinh Tuy area,17
105.8673287,20.9915789,59.39,Vinh Tuy area,17
105.8677135,20.9915769,71.1,Vinh Tuy area,17
105.8680983,20.991575,60.03,Vinh Tuy area,17
105.8684831,20.991573,65.96,Vinh Tuy area,17
105.868868,20.991571,60.21,Vinh Tuy area,17
105.8692528,20.9915691,62.11,Vinh Tuy area,17
105.8696376,20.9915671,62.98,Vinh Tuy area,17
105.8700224,20.9915651,62.2,Vinh Tuy area,17
105.8704072,20.9915632,63.41,Vinh Tuy area,17
105.870792,20.9915612,66.32,Vinh Tuy area,17
105.8711768,20.9915592,66.09,Vinh Tuy area,17
105.8715616,20.9915573,66.02,Vinh Tuy area,17
105.8719465,20.9915553,67.48,Vinh Tuy area,17
105.8723313,20.9915533,67.19,Vinh Tuy area,17
105.8727161,20.9915514,67.55,Vinh Tuy area,17
105.8731009,20.9915494,67.77,Vinh Tuy area,17
105.8734857,20.9915474,66.53,Vinh Tuy area,17
105.8738705,20.9915454,64.28,Vinh Tuy area,17
105.8619434,20.9919676,61.16,Vinh Tuy area,17
105.8623282,20.9919657,65.5,Vinh Tuy area,17
105.862713,20.9919637,64.2,Vinh Tuy area,17
105.8630978,20.9919618,65.42,Vinh Tuy area,17
105.8634827,20.9919598,60.47,Vinh Tuy area,17
105.8638675,20.9919579,64.05,Vinh Tuy area,17
105.8642523,20.9919559,63.32,Vinh Tuy area,17
105.8646371,20.991954,60.82,Vinh Tuy area,17
105.8650219,20.991952,59.7,Vinh Tuy area,17
105.8654067,20.9919501,62.01,Vinh Tuy area,17
105.8657915,20.9919481,62.9,Vinh Tuy area,17
105.8661764,20.9919461,61.87,Vinh Tuy area,17
105.8665612,20.9919442,63.91,Vinh Tuy area,17
105.866946,20.9919422,60.72,Vinh Tuy area,17
105.8673308,20.9919403,58.65,Vinh Tuy area,17
105.8677156,20.9919383,71.57,Vinh Tuy area,17
105.8681004,20.9919363,63.66,Vinh Tuy area,17
105.8684852,20.9919344,63.04,Vinh Tuy area,17
105.8688701,20.9919324,66.31,Vinh Tuy area,17
105.8692549,20.9919305,67.94,Vinh Tuy area,17
105.8696397,20.9919285,63.39,Vinh Tuy area,17
105.8700245,20.9919265,61.25,Vinh Tuy area,17
105.8704093,20.9919246,68.4,Vinh Tuy area,17
105.8707941,20.9919226,67.44,Vinh Tuy area,17
105.8711789,20.9919206,65.9,Vinh Tuy area,17
105.8715637,20.9919187,70.85,Vinh Tuy area,17
105.8719486,20.9919167,67.8,Vinh Tuy area,17
105.8723334,20.9919147,73.57,Vinh Tuy area,17
105.8727182,20.9919127,72.25,Vinh Tuy area,17
105.873103,20.9919108,70.71,Vinh Tuy area,17
105.8734878,20.9919088,73.46,Vinh Tuy area,17
105.8738726,20.9919068,65.03,Vinh Tuy area,17
105.8619455,20.992329,61.21,Vinh Tuy area,17
105.8623303,20.9923271,69.78,Vinh Tuy area,17
105.8627151,20.9923251,64.74,Vinh Tuy area,17
105.8630999,20.9923232,67.8,Vinh Tuy area,17
105.8634847,20.9923212,61.6,Vinh Tuy area,17
105.8638695,20.9923193,61.2,Vinh Tuy area,17
105.8642544,20.9923173,62.44,Vinh Tuy area,17
105.8646392,20.9923154,59.52,Vinh Tuy area,17
105.865024,20.9923134,58.97,Vinh Tuy area,17
105.8654088,20.9923114,58.86,Vinh Tuy area,17
105.8657936,20.9923095,67.08,Vinh Tuy area,17
105.8661784,20.9923075,66.44,Vinh Tuy area,17
105.8665633,20.9923056,63.12,Vinh Tuy area,17
105.8669481,20.9923036,69.9,Vinh Tuy area,17
105.8673329,20.9923017,70.83,Vinh Tuy area,17
105.8677177,20.9922997,68.85,Vinh Tuy area,17
105.8681025,20.9922977,63.87,Vinh Tuy area,17
105.8684873,20.9922958,69.48,Vinh Tuy area,17
105.8688721,20.9922938,71.6,Vinh Tuy area,17
105.869257,20.9922918,68.55,Vinh Tuy area,17
105.8696418,20.9922899,67.46,Vinh Tuy area,17
105.8700266,20.9922879,60.78,Vinh Tuy area,17
105.8704114,20.9922859,72.9,Vinh Tuy area,17
105.8707962,20.992284,65.51,Vinh Tuy area,17
105.871181,20.992282,64.63,Vinh Tuy area,17
105.8715658,20.99228,71.3,Vinh Tuy area,17
105.8719507,20.9922781,65.01,Vinh Tuy area,17
105.8723355,20.9922761,65.17,Vinh Tuy area,17
105.8727203,20.9922741,65.17,Vinh Tuy area,17
105.8731051,20.9922722,67.59,Vinh Tuy area,17
105.8734899,20.9922702,73.7,Vinh Tuy area,17
105.8738747,20.9922682,66.11,Vinh Tuy area,17
105.8619475,20.9926904,71.13,Vinh Tuy area,17
105.8623324,20.9926884,67.64,Vinh Tuy area,17
105.8627172,20.9926865,65.03,Vinh Tuy area,17
105.863102,20.9926845,66.05,Vinh Tuy area,17
105.8634868,20.9926826,59.27,Vinh Tuy area,17
105.8638716,20.9926806,60.97,Vinh Tuy area,17
105.8642564,20.9926787,62.42,Vinh Tuy area,17
105.8646413,20.9926767,63.9,Vinh Tuy area,17
105.8650261,20.9926748,58.62,Vinh Tuy area,17
105.8654109,20.9926728,57.65,Vinh Tuy area,17
105.8657957,20.9926709,66.9,Vinh Tuy area,17
105.8661805,20.9926689,61.71,Vinh Tuy area,17
105.8665653,20.992667,62.8,Vinh Tuy area,17
105.8669502,20.992665,60.6,Vinh Tuy area,17
105.867335,20.992663,63.06,Vinh Tuy area,17
105.8677198,20.9926611,74.07,Vinh Tuy area,17
105.8681046,20.9926591,63.87,Vinh Tuy area,17
105.8684894,20.9926572,64.49,Vinh Tuy area,17
105.8688742,20.9926552,67.39,Vinh Tuy area,17
105.869259,20.9926532,66.14,Vinh Tuy area,17
105.8696439,20.9926513,65.86,Vinh Tuy area,17
105.8700287,20.9926493,61.07,Vinh Tuy area,17
105.8704135,20.9926473,71.89,Vinh Tuy area,17
105.8707983,20.9926454,63.94,Vinh Tuy area,17
105.8711831,20.9926434,62.59,Vinh Tuy area,17
105.8715679,20.9926414,73.86,Vinh Tuy area,17
105.8719528,20.9926395,66.01,Vinh Tuy area,17
105.8723376,20.9926375,65.33,Vinh Tuy area,17
105.8727224,20.9926355,65.33,Vinh Tuy area,17
105.8731072,20.9926335,64.57,Vinh Tuy area,17
105.873492,20.9926316,71.59,Vinh Tuy area,17
105.8738768,20.9926296,71.72,Vinh Tuy area,17
105.8619496,20.9930518,66.13,Vinh Tuy area,17
105.8623344,20.9930498,70.61,Vinh Tuy area,17
105.8627193,20.9930479,69.49,Vinh Tuy area,17
105.8631041,20.9930459,61.13,Vinh Tuy area,17
105.8634889,20.993044,60.73,Vinh Tuy area,17
105.8638737,20.993042,61.29,Vinh Tuy area,17
105.8642585,20.9930401,62.21,Vinh Tuy area,17
105.8646433,20.9930381,62.99,Vinh Tuy area,17
